title,author,content
하늘 같은 사랑 , 김동명,<br>나는 그대에게 하늘 같은 사랑을 주고 싶습니다<br>그대가 힘들 때마다 맘놓고 나를 찾아와도<br>언제나 같은 자리에서 같은 모습으로 그대를 지켜 주는<br>그대의 그리움이 되어 줄 수 있는 그런 하늘 같은 사랑을 하고 싶습니다<br>그대가 씩씩하게 잘 살아가다가 혹시라도 그러면 안 되겠지만<br>정말 어쩌다가 혹시라도 힘들고 지칠 때가 있다면...<br>그럴 땐 내가 이렇게 높은 곳에서 그대를 바라보고 있노라고...<br>고개 떨굼 대신 나를 보아 달라고<br>그렇게 나는 한 자리에 그대를 기다리고 있었노라고...<br>나는 그대에게 그렇게 말할 수 있는 하늘 같은 사랑을 하고 싶습니다<br>나는 그대에게 줄 것이 아무것도 없습니다<br>그대 향한 맘이 벅차오른다고 하여도<br>나는 그대에게 줄 것이 아무것도 없습니다<br>그러나... 그대가 언젠가 내게로 고개를 돌려 주는 그날에<br>나는 그제서야 환한 미소로 그대를 반겨 줄 것을<br>세상에서 가장 아름다운 그대로 태어나게 해 주겠다고...<br>그러나 나는 마음을 열지 않는 그대에게 지금 나를 보아 달라고...<br>내가 지금 그대 곁에 있노라고 말하지 않습니다<br>세상 지금 그 누구보다 그대의 행복을 바라며<br>단지 하늘 같은 사랑으로 그대를 기다리는 까닭입니다
하늘의 나무 , 곽재구,<br>긴 여행 끝에<br>우리는 한 포구에 닿았습니다<br>마실 물과 먹을 것이 다 떨어진<br>우리들의 낡은 배는<br>포구의 잔 불빛에도 자꾸만 흔들렸습니다<br>마을의 불빛과 고깃배들의 불빛이<br>싸리꽃처럼 곱고 아름다웠으므로<br>우리는 배고픔도 잊고<br>그 꽃송이들을 세기 시작했습니다<br>한 차례 흔들면 우수수 쏟아질 듯<br>하늘의 나무에 무수한 별들이 매달렸습니다<br>인간의 한 사랑이<br>8만 4천 년을 적신다는<br>그 땅의 이름은 무엇인지요?<br>얼마나 더 깊은 사랑을 만나야<br>그리운 그 바닷가에 닿을 수 있나요?
하늘로 가는 길 , 박영,"<br>참으로 슬퍼할 일<br>너무 많아도 이제 울지 않기로 하자.<br>한 세상 울다 보면<br>어찌 눈물이야 부족할 리 있겠느냐만<br>이제<br>가만가만 가슴 다독이며<br>하늘 끝 맴돌다 온<br>바람소리에<br>눈 멀기로 하자<br>이 가을, 자신에게<br>너무 혹독하게 다그치지 않기로 하자<br>아니야,<br>아니야라고<br>말하지 않기로 하자<br>"
하늘의 융단 , W.B. 예이츠,"<br>금빛과 은빛으로 무늬를 놓은<br>아름다운 하늘의 융단이 내게 있다면,<br>밤과 낮 어스름의<br>푸른 융단, 검은 융단이 내게 있다면<br>그대의 발 밑에 깔아 드리련만<br>내 가난하여 가진 것 오직 꿈뿐이라<br>그대 발 밑에 내 꿈 깔았으니<br>사뿐히 걸으소서,<br>내 꿈 밟고 가시는 이여."
하늘색나무대문집 , 권대웅,"<br>십일월의 집에 살았습니다<br>종점에서 내려 가파른 언덕을 올라<br>얼키설키 모인 집들과 몇 개의 텃밭을 지나<br>막다른 골목 계단 맨 끝 문간방<br>그 집에서 오랫동안 가을을 바라다보았습니다<br>창문 밑에서 나의 이야기를 들어주던 나팔꽃, 해바라기<br>저녁의 적막을 어루만져 주던 가문비나무<br>가끔 아주까리 넓은 잎사귀가 슬픔을 가려주기도 했습니다<br>오랫동안 아무것도 하지 않고 창밖을 바라보았습니다<br>담장 너머 이어지던 지붕과 지붕들<br>그 위로 햇빛이 만들어놓던 빛나던 개울들<br>황금여울을 따라 저녁의 끝까지 갔다 왔습니다<br>돌아오면 처마 밑 어둠이 뚝뚝 떨어지고<br>어디선가 쌀 일구는 소리 너무 커 적막해라<br>눈을 감고 술렁이는 내 마음속을 걸어야 했습니다<br>그리운 것이 너무 많아 불을 켜기 힘든 저녁<br>하늘색나무대문을 열고 나가<br>해바라기가 서 있던 자리에 우두커니 서 있었습니다<br>나팔꽃 까만 눈동자처럼 한 시절 야물딱지게 맺히고 싶었습니다."
하루 , 천양희,<br>오늘 하루가 너무 길어서<br>나는 잠시 나를 내려놓았다.<br>어디서 너마저도<br>너를 내려놓았느냐.<br>그렇게 했느냐.<br>귀뚜라미처럼 찌르륵대는 밤<br>아무도 그립지 않다고 거짓말하면서<br>그 거짓말로 나는 나를 지킨다.<br>
하루밖에 살 수 없다면 , 샤퍼,<br>하루는 한 생애의 축소판<br>아침에 눈을 뜨면<br>하나의 생애가 시작되고<br>피로한 몸을 뉘여 잠자리에 들면<br>또 하나의 생애가 마감됩니다<br>우리가 단 하루밖에 살 수 없다고<br>가정해 봅시다<br>눈을 뜰 때 태어나<br>잠들면 죽는다는<br>하루밖에 살 수 없다면<br>나는 당신에게<br>투정부리지 않을 겁니다<br>하루밖에 살 수 없다면<br>당신에게 좀 더 부드럽게 대할 겁니다<br>아무리 힘겨운 일이 있더라도<br>불평하지 않을 거구요<br>하루밖에 살 수 없다면<br>더 열심히 당신을 사랑할 겁니다<br>아무도 미워하지 않고<br>모두 사랑하기만 하겠습니다<br>그러나 정말 하루밖에 살 수 없다면<br>나는 당신만은 사랑하지 않을 겁니다<br>죽어서도 버리지 못할 그리움<br>그 엄청난 고통이 두려워<br>당신 등뒤에서<br>그저 울고만 있을 겁니다<br>바보처럼
하루내내 비 오는 날 , 백창우 ,<br>1<br>너는 무얼 하는지<br>이렇게 하루내내 비 오는 날<br>너는 어디에서 무얼 하는지<br>언젠가 네가 놓고 간 분홍우산을 보며<br>너를 생각한다<br>조그만 가방 속에 늘 누군가의<br>시집 한권을 넣고 다니던 너는<br>참 맑은 가슴을 가졌지<br>네가 살아가기엔 이 세상이 너무 우중충하고<br>너를 담아두기엔 내가 너무 탁하지<br>몇시쯤 되었을까<br>거리엔 하나 둘 등이 켜지고<br>비는<br>그치질 않고<br>2<br>너는 무얼 하는지<br>이렇게 하루내내 비 오는 날<br>너는 어디에서 무얼 하는지<br>조동진의 '제비꽃'을 들으며<br>너를 생각한다<br>너를 처음 만난 그 겨울엔 눈이<br>무척이나 많이 내렸지<br>네 손이 얼마나 따뜻했는지<br>네가 꿈을 꾸기엔 이 세상이 너무 춥고<br>너를 노래하기엔 내가 너무 탁하지<br>몇시쯤 되었을까<br>수채화 같은 창 밖의 세상을 보며<br>너를<br>생각한다
한 그리움이 다른 그리움에게 , 정희성 ,<br><br><br>어느날 당신과 내가<br>날과 씨로 만나서<br>하나의 꿈을 엮을 수만 있다면<br>우리들의 꿈이 만나 한폭의 비단이 된다면<br>나는 기다리리 추운 길목에서<br>오랜 침묵과 외로움 끝에<br>한 슬픔이 다른 슬픔에게 손을 주고<br>한 그리움이 다른 그리움의 그윽한 눈을 들여다 볼 때<br>어느 겨울인들 우리들의 사랑을 춥게하리<br>외롭고 긴 기다림 끝에<br>어느날 당신과 내가 만나<br>하나의 꿈을 엮을 수만 있다면<br>
한 그림자 , 문향란,<br>한 그림자가 있습니다<br>그대가 모르는 이름 없는<br>그대 사랑하는 만큼이라도<br>그대에게 내 마음 전하고 싶지만<br>그러질 못하는 용기없는 못난<br>한 그림자<br>홀로 사랑하다<br>홀로 내 자신 멀어질 수 밖에<br>없을 때도<br>그대 알 리 없는<br>짧은 한 마디 말이라도 접어두고<br>그대 위해 울고 싶어하는<br>한 그림자<br>누구인지 말하고 싶어도<br>차마 용기 없는 못난 한 그림자<br>늘 그리워하고<br>늘 괴로워하고<br>그리고 영원히 그대만을<br>사랑하는<br>한 그림자가 있습니다<br>나를 잊지 마세요
한번쯤 다시 살아볼 수 있다면 , 김재진,<br>한번쯤<br>다시 살아볼 수 있다면<br>그때 그 용서할 수 없던 일들<br>용서할 수 있으리<br>자존심만 내세우다 돌아서고 말던<br>미숙한 첫사랑도 이해할 수 있으리<br>모란이 지고 나면 장미가 피듯<br>삶에는 저마다 제철이 있다는 평범한 진리를<br>찬물처럼 들이키리.<br>한번쯤 다시 살아볼 수 있다면<br>나로인해 상처받은 누군가를 향해<br>미안하단 말 한마디<br>건넬 수 있으리
한 사람을 위하여 , 정우경 ,<br>나를 아프게 한 사람<br>그 고통의 두 배만큼<br>사랑하게 하소서<br>나를 슬프게 한 사람<br>그 눈물의 두 배만큼<br>사랑하게 하소서<br>사랑하고 사랑하여<br>그 사랑이 지워지는 날까지<br>그러나 내가 사랑했던 사람<br>두고두고 그리워해도 늘 안타까운 사람<br>영원히 잊지 않게 하소서.
한계령을 위한 연가 , 문정희,"<br>한겨울 못 잊을 사람하고<br>한계령쯤을 넘다가<br>뜻밖의 폭설을 만나고 싶다.<br>뉴스는 다투어 수십 년 만의 풍요를 알리고<br>자동차들은 뒤뚱거리며<br>제 구멍들을 찾아가느라 법석이지만<br>한계령의 한계에 못 이긴 척 기꺼이 묶였으면.<br>오오, 눈부신 고립<br>사방이 온통 흰 것뿐인 동화의 나라에<br>발이 아니라 운명이 묶였으면.<br>이윽고 날이 어두워지면 풍요는<br>조금씩 공포로 변하고, 현실은<br>두려움의 색채를 드리우기 시작하지만<br>헬리콥터가 나타났을 때에도<br>나는 결코 손을 흔들지는 않으리.<br>헬리콥터가 눈 속에 갇힌 야생조들과<br>짐승들을 위해 골고루 먹이를 뿌릴 때에도......<br>시퍼렇게 살아 있는 젊은 심장을 향해<br>까아만 포탄을 뿌려 대던 헬리콥터들이<br>고란이나 꿩들의 일용할 양식을 위해<br>자비롭게 골고루 먹이를 뿌릴 때에도<br>나는 결코 옷자락을 보이지 않으리.<br>아름다운 한계령에 기꺼이 묶여<br>난생 처음 짧은 축복에 몸둘 바를 모르리."
한순간만이라도 , D. 포페,<br>한순간만이라도<br>당신과<br>내가<br>바뀌었으면 좋겠어요.<br>그래야 당신도<br>알게 될 테니까요.<br>내가<br>당신을<br>얼마나 사랑하는지.
할머니 편지, 이동진,<br>느그들 보고 싶어 멧 자 적는다.<br>추위에 별 일 없드나<br>내사 방 따시고<br>밥 잘 묵으이 걱정 없다.<br>건너말 작은 할배 제사가<br>멀지 않았다.<br>잊아뿌지 마라<br>몸들 성커라.<br>돈 멧 닢 보낸다.<br>공책사라.<br>
함께 가는 길 , 김준태 ,사람들은 저마다<br>멀리멀리 가는 길이 있습니다.<br>더러는 찔레꽃이 흐드러진 길<br>더러는 바람꽃이 너울대는 길<br>더러는 죽고 싶도록 아름다운 길<br>그래서 사람들은 저마다<br>울며 쓰러지며 그리워하며<br>멀리멀리 가는 길이 있습니다.<br>그러나 우리여 우리 사람들이여<br>우리들은 혼자서 혼자서 간다지만<br>노래와 울음 소리 속으로 바라보면<br>결국 우리들은 함께 가는 것입니다.<br>결국 우리들은 함께 가는 것입니다.<br>결국 우리들은 이 세상 어딘가에서<br>함께 만나고 함께 보듬고 가는 것입니다.
해가 산마루에 저물어도 , 김소월,"<br>해가 산마루에 저물어도<br>내게 두고는 당신 때문에 저뭅니다<br>해가 산마루에 올라와도<br>내게 두고는 당신 때문에 밝은 아침이라고 할 것입니다<br>땅이 꺼져도 하늘이 무너져도<br>내게 두고는 끝까지 모두 다 당신 때문에 있습니다<br>다시는, 나의 이러한 맘뿐은, 때가 되면,<br>그림자같이 당신한테로 가오리다<br>오오, 나의 애인이었던 당신이여"
해바라기 , 한혜화 ,"<br>무작정 그대가 좋았다.<br>세상에 태어나<br>맨 먼저 해와 친해진 어린 식물처럼<br>다가갈 수 없는 거리에서<br>바라만 보는 이유는,<br>세상과 해 사이에 놓인 거리 때문이다.<br>그래서 세상에는 해와 해바라기처럼<br>바라만 보고 사는<br>사람이 많지 않은가.<br>그대 아는가.<br>해와 해바라기로 살아가는<br>우리의 채워지지 않는 거리를<br>햇살 한번 반짝이지 않는<br>그대 무심한 마음을<br>진정 알고는 있는가."
해바라기 사랑 , 정우경,<br>하늘처럼 살고 싶다고 했었다<br>하늘을 닮아가며 살고 싶다고<br>해바라기처럼 마음은<br>늘 하늘을 향해 있으면서도<br>부끄러움이 너무 많아<br>빠알간 얼굴로 하루를 사는<br>그대는 하늘처럼 살고파<br>인사도 없이 떠나버리고<br>나는 해바라기처럼 살고파<br>하늘만 하염없이 바라보고<br>하늘은 늘 내 머리 위에 있는데<br>해바라기는 늘 바라만 볼 뿐<br>다가서지 못한다<br>가을 내 곁에서 떠나간 하늘은<br>점점 높아만 간다.
행복 , 김재진,"<br>그 자리에 그냥 서 있는 나무처럼<br>사람들 속에 섞여 고요할 때<br>나는 행복하다<br>아직은 튼튼한 두 다리로 개울을 건너거나<br>대지의 맨살을 발바닥으로 느낄 때<br>만지고 싶은 것<br>입에 넣고 싶은 것<br>가지고 싶은것 하나 없이 비어 있을 때<br>행복하다<br>가령 봄날의 따스한 햇살이 어깨에 닿고<br>한 마리 벌이 꽃 위에 앉아 있는<br>그 짧은 세상을 눈여겨 보라<br>멀리 산 그림자 조금씩 커지고<br>막 눈을 뜬 앵두꽃 이파리 하나 하나가<br>눈물겹도록 아롱거려 올 때<br>붙잡는 마음 툭, 밀어 놓고 떠날 수 있는<br>그 순간이 나는 행복하다"
행복 , 헤르만 헤세,"<br><br>행복을 추구하는 한 너는<br>행복할 만큼 성숙해 있지 않다.<br>가장 사랑스런 것들이 모두 너의 것일지라도<br>잃어버린 것을 애석해 하고,<br>목표를 가지고 초조해 하는 한<br>평화가 어떤 것인지 너는 모른다.<br><br>모든 소망을 단념하고<br>목표와 욕망도 잊어버리고<br>행복을 입밖에 내지 않을 때,<br><br>그때 비로소 세상 일의 물결은<br>네 마음을 괴롭히지 않고<br>너의 영혼은 마침내 평화를 찾는다."
행복 , 유치환 ,사랑하는 것은<br>사랑을 받느니보다 행복하나니라<br>오늘도 나는<br>에메랄드빛 하늘이 환히 내다뵈는<br>우체국 창문 앞에 와서 너에게 편지를 쓴다<br>행길을 향한 문으로 숱한 사람들이<br>제각기 한 가지씩 생각에 족한 얼굴로 와선<br>총총히 우표를 사고 전보지를 받고<br>먼 고향으로 또는 그리운 사람께로<br>슬프고 즐겁고 다정한 사연들을 보내나니<br>세상의 고달픈 바람결에 시달리고 나부끼어<br>더욱더 의지 삼고 피어 헝클어진 인정의 꽃밭에서<br>너와 나의 애틋한 연분도<br>한 망울 연연한 진홍빛 양귀비꽃인지도 모른다<br>사랑하는 것은<br>사랑을 받느니보다 행복하나니라<br>오늘도 나는 너에게 편지를 쓰나니<br>그리운 이여 그러면 안녕!<br>설령 이것이 이 세상 마지막 인사가 될지라도<br>사랑하였으므로 나는 진정 행복하였네라
행복한 그리움 , 박성철 ,<br>오랜 그리움 가져본 사람은 알 수 있습니다.<br>사람 하나 그리워하는 일이<br>얼마나 가슴 미어지는 애상인지를...<br>쓸쓸한 삶의 길섶에서도 그리움은 꽃으로 피어나고<br>작은 눈발로 내리던 그리움은 어느새<br>선명한 발자국을 남기는 깊은 눈발이 되었습니다.<br>애매모호한 이 기억의 잔상들.<br>그리움이 슬픔인지 기쁨인지 알 수가 없습니다.<br>하지만 슬픔이든 기쁨이든<br>그리움의 끝에 서 있는 사람은<br>누구나 아름답습니다.<br>가슴 저미는 사연을 지녔다 해도<br>고적한 밤에 떠오르는 그대 그리움 하나로<br>나는 지상에서 가장 행복한 사람임을...
